,1902,2.8917820741124007,34.32020907725889
,3054,1.2327580792669162,34.48411143428804
,2423,1.9852125433395928,34.61270152717607
,None,13.213852290013088,35.425778749008074
,2120,18.140965598707535,32.770241358717506
,2239,17.469529651025567,32.8126625655997
,2085,18.133943182729876,32.8991393500462
,2179,17.65072590264877,32.816109687588856
,1974,18.387331693976538,32.8510358332987
